iso_code,location,date,total_vaccinations_per_hundred,new_cases_smoothed_per_million
ABW,Aruba,2020-03,,25.511357142857143
ABW,Aruba,2020-04,,18.701933333333336
ABW,Aruba,2020-05,,0.301
ABW,Aruba,2020-06,,0.17766666666666667
ABW,Aruba,2020-07,,5.373709677419353
ABW,Aruba,2020-08,,529.8926451612903
ABW,Aruba,2020-09,,614.723133333333
ABW,Aruba,2020-10,,181.1162258064516
ABW,Aruba,2020-11,,107.99179999999998
ABW,Aruba,2020-12,,165.2099354838709
ABW,Aruba,2021-01,,451.2212258064516
ABW,Aruba,2021-02,,315.98917857142857
ABW,Aruba,2021-03,24.04,437.50751612903224
ABW,Aruba,2021-04,56.413157894736834,409.44519999999994
ABW,Aruba,2021-05,88.39269230769233,117.53425806451611
ABW,Aruba,2021-06,113.18719999999999,51.88596666666668
ABW,Aruba,2021-07,124.34333333333335,121.01635483870966
ABW,Aruba,2021-08,133.44480000000001,867.0189032258063
ABW,Aruba,2021-09,142.81159999999997,317.26783333333333
ABW,Aruba,2021-10,147.33478260869563,133.6554838709677
ABW,Aruba,2021-11,150.042,132.06906666666669
ABW,Aruba,2021-12,151.73100000000002,708.0424838709679
ABW,Aruba,2022-01,153.3876923076923,5754.466050000001
AFG,Afghanistan,2020-02,,0.018
AFG,Afghanistan,2020-03,,0.08283870967741934
AFG,Afghanistan,2020-04,,1.2148
AFG,Afghanistan,2020-05,,9.394774193548384
AFG,Afghanistan,2020-06,,14.672166666666667
AFG,Afghanistan,2020-07,,4.641677419354839
AFG,Afghanistan,2020-08,,1.448483870967742
AFG,Afghanistan,2020-09,,0.9127666666666663
AFG,Afghanistan,2020-10,,1.4088709677419355
AFG,Afghanistan,2020-11,,3.8462000000000005
AFG,Afghanistan,2020-12,,5.151225806451613
AFG,Afghanistan,2021-01,,2.3270967741935484
AFG,Afghanistan,2021-02,0.01,0.7156071428571428
AFG,Afghanistan,2021-03,0.14,0.5205806451612903
AFG,Afghanistan,2021-04,0.44999999999999996,2.424333333333333
AFG,Afghanistan,2021-05,1.4283333333333335,8.138096774193547
AFG,Afghanistan,2021-06,1.81,37.6769
AFG,Afghanistan,2021-07,2.555,25.25977419354838
AFG,Afghanistan,2021-08,3.995,6.0760000000000005
AFG,Afghanistan,2021-09,5.95,1.7254333333333334
AFG,Afghanistan,2021-10,,0.8918387096774193
AFG,Afghanistan,2021-11,10.09,0.8664000000000001
AFG,Afghanistan,2021-12,11.73,0.657483870967742
AFG,Afghanistan,2022-01,12.436,1.1152
AGO,Angola,2020-03,,0.015857142857142858
AGO,Angola,2020-04,,0.02053333333333334
AGO,Angola,2020-05,,0.04783870967741937
AGO,Angola,2020-06,,0.1643
AGO,Angola,2020-07,,0.7369032258064515
AGO,Angola,2020-08,,1.3848709677419353
AGO,Angola,2020-09,,2.217133333333334
AGO,Angola,2020-10,,5.08883870967742
AGO,Angola,2020-11,,4.801766666666667
AGO,Angola,2020-12,,2.2164193548387097
AGO,Angola,2021-01,,2.2326451612903226
AGO,Angola,2021-02,,1.0874285714285714
AGO,Angola,2021-03,0.162,1.328032258064516
AGO,Angola,2021-04,0.9424999999999999,3.8464666666666663
AGO,Angola,2021-05,2.26,7.457709677419355
AGO,Angola,2021-06,3.9066666666666667,4.598733333333333
AGO,Angola,2021-07,4.580000000000001,3.5683225806451606
AGO,Angola,2021-08,5.128,4.529064516129032
AGO,Angola,2021-09,7.745000000000001,8.373433333333335
AGO,Angola,2021-10,15.479999999999999,8.20767741935484
AGO,Angola,2021-11,23.458333333333332,0.9118666666666665
AGO,Angola,2021-12,31.319999999999997,10.246451612903225
AGO,Angola,2022-01,36.075,26.816249999999997
AIA,Anguilla,2020-03,,
AIA,Anguilla,2020-04,,3.582586206896551
AIA,Anguilla,2020-05,,0.0
AIA,Anguilla,2020-06,,0.0
AIA,Anguilla,2020-07,,0.0
AIA,Anguilla,2020-08,,0.0
AIA,Anguilla,2020-09,,0.0
AIA,Anguilla,2020-10,,0.0
AIA,Anguilla,2020-11,,2.8335000000000004
AIA,Anguilla,2020-12,,17.366612903225803
AIA,Anguilla,2021-01,,7.3122580645161275
AIA,Anguilla,2021-02,13.2775,5.059821428571427
AIA,Anguilla,2021-03,33.163333333333334,10.359032258064515
AIA,Anguilla,2021-04,42.095,123.10100000000001
AIA,Anguilla,2021-05,91.495,64.59225806451613
AIA,Anguilla,2021-06,99.9675,0.0
AIA,Anguilla,2021-07,115.58399999999999,8.53096774193548
AIA,Anguilla,2021-08,122.035,182.80835483870965
AIA,Anguilla,2021-09,122.48,408.34313333333347
AIA,Anguilla,2021-10,123.66499999999999,1064.8588387096772
AIA,Anguilla,2021-11,126.0925,1026.0529000000004
AIA,Anguilla,2021-12,132.885,667.8599999999998
AIA,Anguilla,2022-01,139.15,1486.18655
ALB,Albania,2020-02,,
ALB,Albania,2020-03,,3.5940555555555553
ALB,Albania,2020-04,,6.2322999999999995
ALB,Albania,2020-05,,3.811290322580644
ALB,Albania,2020-06,,14.571133333333337
ALB,Albania,2020-07,,29.750032258064522
ALB,Albania,2020-08,,46.96783870967741
ALB,Albania,2020-09,,47.73620000000001
ALB,Albania,2020-10,,75.8051935483871
ALB,Albania,2020-11,,188.11193333333333
ALB,Albania,2020-12,,230.12167741935482
ALB,Albania,2021-01,0.011818181818181818,210.29258064516128
ALB,Albania,2021-02,0.13714285714285715,358.00349999999986
ALB,Albania,2021-03,1.9499999999999997,221.70216129032264
ALB,Albania,2021-04,10.795925925925925,78.15456666666667
ALB,Albania,2021-05,22.622083333333336,17.217870967741934
ALB,Albania,2021-06,29.90818181818182,2.7033666666666663
ALB,Albania,2021-07,36.79291666666666,5.104032258064515
ALB,Albania,2021-08,46.61590909090908,123.00093548387096
ALB,Albania,2021-09,56.677083333333336,283.53626666666673
ALB,Albania,2021-10,63.557727272727284,172.8383225806452
ALB,Albania,2021-11,69.88749999999999,177.2454
ALB,Albania,2021-12,76.65714285714286,106.10229032258063
ALB,Albania,2022-01,83.90500000000002,456.9768500000001
ARE,United Arab Emirates,2020-01,,
ARE,United Arab Emirates,2020-02,,0.04433333333333334
ARE,United Arab Emirates,2020-03,,1.5123548387096775
ARE,United Arab Emirates,2020-04,,34.6443
ARE,United Arab Emirates,2020-05,,69.85264516129031
ARE,United Arab Emirates,2020-06,,49.6738
ARE,United Arab Emirates,2020-07,,39.25574193548387
ARE,United Arab Emirates,2020-08,,30.190064516129034
ARE,United Arab Emirates,2020-09,,74.9393
ARE,United Arab Emirates,2020-10,,121.28051612903225
ARE,United Arab Emirates,2020-11,,121.0036
ARE,United Arab Emirates,2020-12,,123.23438709677416
ARE,United Arab Emirates,2021-01,19.39962962962963,289.0024516129032
ARE,United Arab Emirates,2021-02,49.60535714285715,318.40992857142857
ARE,United Arab Emirates,2021-03,69.58870967741936,236.10961290322587
ARE,United Arab Emirates,2021-04,93.77555555555556,198.27529999999993
ARE,United Arab Emirates,2021-05,115.88535714285713,163.5684516129032
ARE,United Arab Emirates,2021-06,141.54481481481477,205.63909999999998
ARE,United Arab Emirates,2021-07,161.15416666666667,159.6548064516129
ARE,United Arab Emirates,2021-08,174.34370370370368,126.35780645161292
ARE,United Arab Emirates,2021-09,192.44769230769228,65.96023333333333
ARE,United Arab Emirates,2021-10,206.76629629629628,14.490258064516132
ARE,United Arab Emirates,2021-11,215.56000000000003,7.344266666666668
ARE,United Arab Emirates,2021-12,221.34416666666667,43.580774193548386
ARE,United Arab Emirates,2022-01,229.0985714285714,263.95245000000006
ARG,Argentina,2020-01,,
ARG,Argentina,2020-02,,
ARG,Argentina,2020-03,,0.623
ARG,Argentina,2020-04,,2.4365333333333337
ARG,Argentina,2020-05,,7.563516129032259
ARG,Argentina,2020-06,,31.235699999999998
ARG,Argentina,2020-07,,82.37041935483872
ARG,Argentina,2020-08,,152.8046774193548
ARG,Argentina,2020-09,,236.44903333333335
ARG,Argentina,2020-10,,294.43680645161294
ARG,Argentina,2020-11,,201.2766666666666
ARG,Argentina,2020-12,0.035,134.6571612903226
ARG,Argentina,2021-01,0.5613333333333334,218.0795806451613
ARG,Argentina,2021-02,1.4073076923076924,146.53864285714283
ARG,Argentina,2021-03,5.535333333333335,156.32090322580646
ARG,Argentina,2021-04,12.865,435.3508
ARG,Argentina,2021-05,21.925806451612903,554.6792580645161
ARG,Argentina,2021-06,36.60733333333333,524.4827
ARG,Argentina,2021-07,57.99322580645161,339.85558064516124
ARG,Argentina,2021-08,81.40033333333332,198.6181612903226
ARG,Argentina,2021-09,104.49566666666664,59.8003
ARG,Argentina,2021-10,122.29714285714286,23.513548387096776
ARG,Argentina,2021-11,140.36439999999996,28.97996666666667
ARG,Argentina,2021-12,159.0996153846154,146.23003225806454
ARG,Argentina,2022-01,176.218,1859.36245
ARM,Armenia,2020-03,,5.042576923076924
ARM,Armenia,2020-04,,15.984133333333336
ARM,Armenia,2020-05,,69.39777419354837
ARM,Armenia,2020-06,,175.33103333333335
ARM,Armenia,2020-07,,151.1293548387097
ARM,Armenia,2020-08,,61.89574193548386
ARM,Armenia,2020-09,,66.29006666666668
ARM,Armenia,2020-10,,367.6339032258064
ARM,Armenia,2020-11,,547.5986333333334
ARM,Armenia,2020-12,,284.38532258064515
ARM,Armenia,2021-01,,92.5345483870968
ARM,Armenia,2021-02,,56.09589285714286
ARM,Armenia,2021-03,0.02,204.7932258064516
ARM,Armenia,2021-04,,272.01366666666667
ARM,Armenia,2021-05,0.7575,88.54122580645159
ARM,Armenia,2021-06,2.0325,26.3353
ARM,Armenia,2021-07,4.3999999999999995,49.90348387096774
ARM,Armenia,2021-08,7.422,123.1873870967742
ARM,Armenia,2021-09,11.9125,206.61729999999997
ARM,Armenia,2021-10,22.542499999999997,470.3549677419355
ARM,Armenia,2021-11,35.7325,392.0044666666666
ARM,Armenia,2021-12,50.3575,79.76916129032259
ARM,Armenia,2022-01,57.46,56.5604
ATG,Antigua and Barbuda,2020-03,,4.134285714285715
ATG,Antigua and Barbuda,2020-04,,5.932700000000002
ATG,Antigua and Barbuda,2020-05,,0.3734193548387097
ATG,Antigua and Barbuda,2020-06,,12.1546
ATG,Antigua and Barbuda,2020-07,,8.448580645161291
ATG,Antigua and Barbuda,2020-08,,2.2871935483870978
ATG,Antigua and Barbuda,2020-09,,1.8810999999999998
ATG,Antigua and Barbuda,2020-10,,8.30858064516129
ATG,Antigua and Barbuda,2020-11,,5.257433333333335
ATG,Antigua and Barbuda,2020-12,,5.321225806451615
ATG,Antigua and Barbuda,2021-01,,18.857516129032252
ATG,Antigua and Barbuda,2021-02,0.0,168.05599999999998
ATG,Antigua and Barbuda,2021-03,26.1075,146.0511935483871
ATG,Antigua and Barbuda,2021-04,28.651999999999997,35.065100000000015
ATG,Antigua and Barbuda,2021-05,41.32111111111112,9.38216129032258
ATG,Antigua and Barbuda,2021-06,59.65222222222222,1.4470000000000003
ATG,Antigua and Barbuda,2021-07,67.17928571428571,9.148709677419355
ATG,Antigua and Barbuda,2021-08,72.70833333333333,115.47809677419353
ATG,Antigua and Barbuda,2021-09,84.70833333333333,464.52779999999996
ATG,Antigua and Barbuda,2021-10,102.37,333.8315806451614
ATG,Antigua and Barbuda,2021-11,115.79,33.28036666666667
ATG,Antigua and Barbuda,2021-12,121.515,38.78829032258066
ATG,Antigua and Barbuda,2022-01,123.385,586.0256842105265
AUS,Australia,2020-01,,0.05
AUS,Australia,2020-02,,0.014724137931034486
AUS,Australia,2020-03,,4.422
AUS,Australia,2020-04,,4.1006
AUS,Australia,2020-05,,0.5522258064516127
AUS,Australia,2020-06,,0.7016666666666667
AUS,Australia,2020-07,,10.140451612903226
AUS,Australia,2020-08,,12.160741935483872
AUS,Australia,2020-09,,1.9523333333333335
AUS,Australia,2020-10,,0.645451612903226
AUS,Australia,2020-11,,0.4139333333333333
AUS,Australia,2020-12,,0.5930967741935483
AUS,Australia,2021-01,,0.5525483870967742
AUS,Australia,2021-02,0.07,0.21742857142857144
AUS,Australia,2021-03,1.024193548387097,0.4030322580645162
AUS,Australia,2021-04,5.669333333333332,0.5990666666666666
AUS,Australia,2021-05,12.266785714285714,0.42758064516129035
AUS,Australia,2021-06,24.0,0.5776000000000001
AUS,Australia,2021-07,38.64709677419355,3.977064516129033
AUS,Australia,2021-08,61.33903225806451,22.060258064516127
AUS,Australia,2021-09,92.70633333333333,64.42883333333334
AUS,Australia,2021-10,124.95258064516126,82.77529032258063
AUS,Australia,2021-11,146.56199999999998,52.2805
AUS,Australia,2021-12,158.73516129032254,178.80045161290323
AUS,Australia,2022-01,172.9036842105263,2937.2670500000004
AUT,Austria,2020-02,,
AUT,Austria,2020-03,,29.042709677419353
AUT,Austria,2020-04,,26.285866666666664
AUT,Austria,2020-05,,4.819290322580645
AUT,Austria,2020-06,,3.5728666666666675
AUT,Austria,2020-07,,11.113612903225809
AUT,Austria,2020-08,,21.045741935483875
AUT,Austria,2020-09,,59.72109999999999
AUT,Austria,2020-10,,172.46390322580646
AUT,Austria,2020-11,,659.2529666666667
AUT,Austria,2020-12,0.038,300.10345161290337
AUT,Austria,2021-01,1.324516129032258,199.87603225806455
AUT,Austria,2021-02,5.379642857142858,168.44832142857143
AUT,Austria,2021-03,13.29967741935484,298.35148387096774
AUT,Austria,2021-04,27.07566666666667,280.94269999999995
AUT,Austria,2021-05,46.7558064516129,110.2960322580645
AUT,Austria,2021-06,73.39633333333335,24.36696666666667
AUT,Austria,2021-07,99.65935483870965,26.193225806451615
AUT,Austria,2021-08,113.75451612903225,95.81032258064515
AUT,Austria,2021-09,119.28166666666668,195.65729999999996
AUT,Austria,2021-10,125.17967741935485,276.0567419354839
AUT,Austria,2021-11,139.90933333333334,1163.236133333333
AUT,Austria,2021-12,172.04677419354837,496.43783870967735
AUT,Austria,2022-01,186.3021052631579,1058.62495
AZE,Azerbaijan,2020-03,,0.7116538461538463
AZE,Azerbaijan,2020-04,,4.8801
AZE,Azerbaijan,2020-05,,9.876645161290323
AZE,Azerbaijan,2020-06,,36.14610000000001
AZE,Azerbaijan,2020-07,,47.02077419354838
AZE,Azerbaijan,2020-08,,16.393225806451614
AZE,Azerbaijan,2020-09,,12.942233333333332
AZE,Azerbaijan,2020-10,,39.00267741935484
AZE,Azerbaijan,2020-11,,188.32119999999998
AZE,Azerbaijan,2020-12,,332.40851612903236
AZE,Azerbaijan,2021-01,0.0,45.03880645161289
AZE,Azerbaijan,2021-02,0.64,14.395250000000003
AZE,Azerbaijan,2021-03,4.155,70.25525806451613
AZE,Azerbaijan,2021-04,12.032000000000002,192.95436666666671
AZE,Azerbaijan,2021-05,18.01793103448276,57.45629032258063
AZE,Azerbaijan,2021-06,27.951379310344826,7.6953
AZE,Azerbaijan,2021-07,41.53833333333333,19.362903225806452
AZE,Azerbaijan,2021-08,57.15206896551724,225.92361290322583
AZE,Azerbaijan,2021-09,75.86000000000001,220.83586666666667
AZE,Azerbaijan,2021-10,89.58714285714288,136.68051612903227
AZE,Azerbaijan,2021-11,99.66291666666666,192.8709
AZE,Azerbaijan,2021-12,107.26033333333335,99.90590322580643
AZE,Azerbaijan,2022-01,112.58666666666669,54.0304
BDI,Burundi,2020-03,,
BDI,Burundi,2020-04,,0.028653846153846158
BDI,Burundi,2020-05,,0.09751612903225806
BDI,Burundi,2020-06,,0.3014000000000001
BDI,Burundi,2020-07,,0.5742580645161289
BDI,Burundi,2020-08,,0.158
BDI,Burundi,2020-09,,0.1504666666666667
BDI,Burundi,2020-10,,0.19248387096774194
BDI,Burundi,2020-11,,0.30933333333333335
BDI,Burundi,2020-12,,0.3241612903225807
BDI,Burundi,2021-01,,2.0
BDI,Burundi,2021-02,,1.601857142857143
BDI,Burundi,2021-03,,1.6052258064516134
BDI,Burundi,2021-04,,3.2191333333333336
BDI,Burundi,2021-05,,2.030838709677419
BDI,Burundi,2021-06,,1.9206666666666665
BDI,Burundi,2021-07,,3.509354838709677
BDI,Burundi,2021-08,,13.44651612903226
BDI,Burundi,2021-09,,13.7501
BDI,Burundi,2021-10,0.0016666666666666668,8.219064516129032
BDI,Burundi,2021-11,0.01,1.0409333333333335
BDI,Burundi,2021-12,0.03333333333333333,15.016709677419353
BDI,Burundi,2022-01,0.07,42.650999999999996
BEL,Belgium,2020-02,,0.001142857142857143
BEL,Belgium,2020-03,,24.995032258064516
BEL,Belgium,2020-04,,107.68463333333334
BEL,Belgium,2020-05,,31.183903225806453
BEL,Belgium,2020-06,,9.594299999999999
BEL,Belgium,2020-07,,16.096903225806454
BEL,Belgium,2020-08,,47.092225806451616
BEL,Belgium,2020-09,,85.90176666666667
BEL,Belgium,2020-10,,715.6795806451613
BEL,Belgium,2020-11,,568.7541666666667
BEL,Belgium,2020-12,0.005,195.11519354838705
BEL,Belgium,2021-01,1.2038709677419357,170.61648387096773
BEL,Belgium,2021-02,5.4664285714285725,188.09896428571435
BEL,Belgium,2021-03,11.955161290322579,292.6955483870968
BEL,Belgium,2021-04,25.668,318.0792666666667
BEL,Belgium,2021-05,46.898387096774194,213.27325806451614
BEL,Belgium,2021-06,78.58633333333333,74.81450000000002
BEL,Belgium,2021-07,111.10354838709675,103.46461290322581
BEL,Belgium,2021-08,134.83451612903224,160.92999999999995
BEL,Belgium,2021-09,142.23100000000002,170.9724
BEL,Belgium,2021-10,148.25032258064516,305.5189032258064
BEL,Belgium,2021-11,155.561,1031.8360666666665
BEL,Belgium,2021-12,175.78064516129035,991.7615806451612
BEL,Belgium,2022-01,194.50611111111112,1837.88575
BEN,Benin,2020-03,,0.03854545454545454
BEN,Benin,2020-04,,0.1464666666666667
BEN,Benin,2020-05,,0.3962903225806451
BEN,Benin,2020-06,,2.3452000000000006
BEN,Benin,2020-07,,1.7722580645161286
BEN,Benin,2020-08,,0.9497419354838713
BEN,Benin,2020-09,,0.5228
BEN,Benin,2020-10,,0.6999677419354836
BEN,Benin,2020-11,,0.9781999999999998
BEN,Benin,2020-12,,0.6387096774193547
BEN,Benin,2021-01,,1.405064516129032
BEN,Benin,2021-02,,4.800535714285714
BEN,Benin,2021-03,,4.316451612903226
BEN,Benin,2021-04,,1.7758333333333325
BEN,Benin,2021-05,0.095,0.7515161290322587
BEN,Benin,2021-06,0.29,0.3346333333333333
BEN,Benin,2021-07,0.44,0.4811290322580646
BEN,Benin,2021-08,0.6999999999999998,12.311967741935483
BEN,Benin,2021-09,1.3133333333333332,27.060666666666677
BEN,Benin,2021-10,2.13,3.897709677419354
BEN,Benin,2021-11,3.75,0.3247666666666664
BEN,Benin,2021-12,11.99,0.2201612903225806
BEN,Benin,2022-01,15.24,4.818736842105264
BES,Bonaire Sint Eustatius and Saba,2020-04,,5.627083333333334
BES,Bonaire Sint Eustatius and Saba,2020-05,,1.2198064516129032
BES,Bonaire Sint Eustatius and Saba,2020-06,,1.2604666666666666
BES,Bonaire Sint Eustatius and Saba,2020-07,,4.879225806451611
BES,Bonaire Sint Eustatius and Saba,2020-08,,3.6594193548387097
BES,Bonaire Sint Eustatius and Saba,2020-09,,97.41676666666667
BES,Bonaire Sint Eustatius and Saba,2020-10,,73.18896774193549
BES,Bonaire Sint Eustatius and Saba,2020-11,,12.604666666666667
BES,Bonaire Sint Eustatius and Saba,2020-12,,28.40419354838709
BES,Bonaire Sint Eustatius and Saba,2021-01,,13.940806451612904
BES,Bonaire Sint Eustatius and Saba,2021-02,,0.0
BES,Bonaire Sint Eustatius and Saba,2021-03,,0.0
BES,Bonaire Sint Eustatius and Saba,2021-04,27.95,490.14576666666665
BES,Bonaire Sint Eustatius and Saba,2021-05,,1252.0552580645158
BES,Bonaire Sint Eustatius and Saba,2021-06,,37.09403333333333
BES,Bonaire Sint Eustatius and Saba,2021-07,,73.189
BES,Bonaire Sint Eustatius and Saba,2021-08,,104.20722580645163
BES,Bonaire Sint Eustatius and Saba,2021-09,135.55,327.9043666666667
BES,Bonaire Sint Eustatius and Saba,2021-10,,447.8471612903228
BES,Bonaire Sint Eustatius and Saba,2021-11,,574.7778333333333
BES,Bonaire Sint Eustatius and Saba,2021-12,,551.5316129032259
BES,Bonaire Sint Eustatius and Saba,2022-01,,4377.81925
BFA,Burkina Faso,2020-03,,0.5492352941176472
BFA,Burkina Faso,2020-04,,0.672266666666667
BFA,Burkina Faso,2020-05,,0.31032258064516133
BFA,Burkina Faso,2020-06,,0.15913333333333338
BFA,Burkina Faso,2020-07,,0.2312903225806452
BFA,Burkina Faso,2020-08,,0.3809032258064516
BFA,Burkina Faso,2020-09,,1.0052333333333334
BFA,Burkina Faso,2020-10,,0.7033548387096775
BFA,Burkina Faso,2020-11,,0.5305333333333334
BFA,Burkina Faso,2020-12,,5.416322580645162
BFA,Burkina Faso,2021-01,,5.913870967741936
BFA,Burkina Faso,2021-02,,2.5822499999999997
BFA,Burkina Faso,2021-03,,1.147
BFA,Burkina Faso,2021-04,,0.9205333333333333
BFA,Burkina Faso,2021-05,,0.2248709677419355
BFA,Burkina Faso,2021-06,0.06,0.08186666666666668
BFA,Burkina Faso,2021-07,0.16,0.12261290322580642
BFA,Burkina Faso,2021-08,0.37,0.2980000000000001
BFA,Burkina Faso,2021-09,0.975,0.6537666666666666
BFA,Burkina Faso,2021-10,2.0166666666666666,0.9204516129032257
BFA,Burkina Faso,2021-11,3.08,1.3564666666666667
BFA,Burkina Faso,2021-12,4.255,2.566870967741935
BFA,Burkina Faso,2022-01,5.705,6.65675
BGD,Bangladesh,2020-03,,0.014105263157894735
BGD,Bangladesh,2020-04,,1.2003666666666668
BGD,Bangladesh,2020-05,,6.742032258064517
BGD,Bangladesh,2020-06,,18.70463333333333
BGD,Bangladesh,2020-07,,18.45474193548387
BGD,Bangladesh,2020-08,,14.994258064516131
BGD,Bangladesh,2020-09,,10.576066666666666
BGD,Bangladesh,2020-10,,8.514999999999999
BGD,Bangladesh,2020-11,,11.0729
BGD,Bangladesh,2020-12,,10.048161290322577
BGD,Bangladesh,2021-01,0.0,4.576870967741936
BGD,Bangladesh,2021-02,0.9993749999999999,2.385892857142857
BGD,Bangladesh,2021-03,2.7078571428571427,10.069
BGD,Bangladesh,2021-04,4.112105263157894,30.939833333333343
BGD,Bangladesh,2021-05,5.717619047619048,8.736
BGD,Bangladesh,2021-06,6.055238095238093,19.006433333333334
BGD,Bangladesh,2021-07,6.4071428571428575,61.74654838709678
BGD,Bangladesh,2021-08,12.197200000000002,54.35816129032259
BGD,Bangladesh,2021-09,21.273333333333333,12.626333333333333
BGD,Bangladesh,2021-10,33.559999999999995,3.131645161290323
BGD,Bangladesh,2021-11,50.06,1.3609666666666662
BGD,Bangladesh,2021-12,61.65,1.655870967741935
BGD,Bangladesh,2022-01,85.79375,13.01095
BGR,Bulgaria,2020-03,,2.407157894736842
BGR,Bulgaria,2020-04,,5.014200000000001
BGR,Bulgaria,2020-05,,5.2211612903225815
BGR,Bulgaria,2020-06,,10.349433333333334
BGR,Bulgaria,2020-07,,29.532161290322584
BGR,Bulgaria,2020-08,,23.6788064516129
BGR,Bulgaria,2020-09,,20.14163333333333
BGR,Bulgaria,2020-10,,118.3463870967742
BGR,Bulgaria,2020-11,,449.0140000000001
BGR,Bulgaria,2020-12,0.045000000000000005,283.6618709677419
BGR,Bulgaria,2021-01,0.31999999999999995,86.3191612903226
BGR,Bulgaria,2021-02,1.4378571428571427,134.7850714285714
BGR,Bulgaria,2021-03,5.069677419354839,409.4323548387096
BGR,Bulgaria,2021-04,9.107333333333333,337.22216666666674
BGR,Bulgaria,2021-05,16.067419354838712,80.24261290322582
BGR,Bulgaria,2021-06,23.178666666666665,17.609699999999997
BGR,Bulgaria,2021-07,27.18823529411765,12.85006451612903
BGR,Bulgaria,2021-08,31.48677419354839,124.99216129032258
BGR,Bulgaria,2021-09,35.330333333333336,217.3193
BGR,Bulgaria,2021-10,38.533666666666676,446.13087096774194
BGR,Bulgaria,2021-11,45.04931034482758,469.81993333333344
BGR,Bulgaria,2021-12,51.40322580645162,236.28641935483873
BGR,Bulgaria,2022-01,56.323157894736845,687.6696999999999
BHR,Bahrain,2020-02,,3.35
BHR,Bahrain,2020-03,,8.521806451612903
BHR,Bahrain,2020-04,,43.16593333333333
BHR,Bahrain,2020-05,,136.20374193548386
BHR,Bahrain,2020-06,,287.36566666666664
BHR,Bahrain,2020-07,,271.24251612903225
BHR,Bahrain,2020-08,,205.45625806451613
BHR,Bahrain,2020-09,,348.3285
BHR,Bahrain,2020-10,,215.58061290322578
BHR,Bahrain,2020-11,,104.8722
BHR,Bahrain,2020-12,2.998888888888889,100.97522580645158
BHR,Bahrain,2021-01,4.233333333333333,177.7453225806451
BHR,Bahrain,2021-02,,385.7840357142857
BHR,Bahrain,2021-03,35.56115384615385,392.85416129032257
BHR,Bahrain,2021-04,58.575,606.7026
BHR,Bahrain,2021-05,84.76032258064515,1083.6969677419352
BHR,Bahrain,2021-06,109.76499999999997,626.4062333333333
BHR,Bahrain,2021-07,127.07580645161292,67.73416129032258
BHR,Bahrain,2021-08,138.24419354838707,62.52032258064518
BHR,Bahrain,2021-09,144.86900000000003,50.04063333333334
BHR,Bahrain,2021-10,154.0725806451613,34.11612903225806
BHR,Bahrain,2021-11,162.43333333333334,16.244433333333333
BHR,Bahrain,2021-12,176.54225806451615,56.08090322580646
BHR,Bahrain,2022-01,187.51473684210524,878.14125
BHS,Bahamas,2020-03,,2.094181818181818
BHS,Bahamas,2020-04,,5.746766666666668
BHS,Bahamas,2020-05,,1.7997419354838697
BHS,Bahamas,2020-06,,0.25200000000000006
BHS,Bahamas,2020-07,,27.110096774193554
BHS,Bahamas,2020-08,,130.8365483870968
BHS,Bahamas,2020-09,,151.7542
BHS,Bahamas,2020-10,,218.91238709677418
BHS,Bahamas,2020-11,,79.4823333333333
BHS,Bahamas,2020-12,,27.365483870967743
BHS,Bahamas,2021-01,,26.61087096774193
BHS,Bahamas,2021-02,,30.683214285714286
BHS,Bahamas,2021-03,0.5425,40.41535483870966
BHS,Bahamas,2021-04,4.5725,103.64483333333332
BHS,Bahamas,2021-05,11.866666666666667,118.06522580645161
BHS,Bahamas,2021-06,18.935,67.91693333333333
BHS,Bahamas,2021-07,25.541666666666668,155.07893548387096
BHS,Bahamas,2021-08,30.953999999999997,285.9153548387096
BHS,Bahamas,2021-09,44.32,239.51443333333336
BHS,Bahamas,2021-10,58.958000000000006,125.24041935483874
BHS,Bahamas,2021-11,68.73666666666666,35.42803333333333
BHS,Bahamas,2021-12,74.0025,92.54587096774192
BHS,Bahamas,2022-01,78.24,890.8910499999998
BIH,Bosnia and Herzegovina,2020-03,,3.8999545454545457
BIH,Bosnia and Herzegovina,2020-04,,13.182
BIH,Bosnia and Herzegovina,2020-05,,8.75632258064516
BIH,Bosnia and Herzegovina,2020-06,,15.827433333333333
BIH,Bosnia and Herzegovina,2020-07,,66.6366129032258
BIH,Bosnia and Herzegovina,2020-08,,83.49822580645161
BIH,Bosnia and Herzegovina,2020-09,,78.67353333333332
BIH,Bosnia and Herzegovina,2020-10,,179.26480645161288
BIH,Bosnia and Herzegovina,2020-11,,410.74153333333345
BIH,Bosnia and Herzegovina,2020-12,,245.0144516129032
BIH,Bosnia and Herzegovina,2021-01,,108.69832258064515
BIH,Bosnia and Herzegovina,2021-02,0.0,99.76439285714284
BIH,Bosnia and Herzegovina,2021-03,,336.4853548387096
BIH,Bosnia and Herzegovina,2021-04,1.7850000000000001,330.56943333333317
BIH,Bosnia and Herzegovina,2021-05,5.083333333333333,71.43458064516132
BIH,Bosnia and Herzegovina,2021-06,12.373333333333335,12.148766666666665
BIH,Bosnia and Herzegovina,2021-07,16.765,5.840354838709678
BIH,Bosnia and Herzegovina,2021-08,25.815,67.74358064516129
BIH,Bosnia and Herzegovina,2021-09,35.275000000000006,203.42573333333323
BIH,Bosnia and Herzegovina,2021-10,45.34,190.38358064516123
